ticker,name,ISIN,申万行业分类,申万行业代码,中信行业分类,中信行业代码,上证50,沪深300,中证500,市值,申万一级名称,申万二级名称
000697.SZ,炼石航空,CNE000000800,国防军工-航空装备Ⅱ-航空装备Ⅲ,1000012579000000-1000012583000000-1000012584000000,国防军工--航空航天--航空军工,b10c000000000000-b10c010000000000-b10c010100000000,否,否,否,66.62431305,国防军工,航空装备Ⅱ
000698.SZ,沈阳化工,CNE0000002H3,化工-石油化工-石油加工,6103000000000000-6103050000000000-6103050100000000,石油石化--石油化工--炼油,b101000000000000-b101020000000000-b101020100000000,否,否,否,43.43426294,化工,石油化工
000700.SZ,模塑科技,CNE0000000N5,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,1000012588000000-6109030000000000-6109030100000000,汽车--汽车零部件Ⅱ--汽车零部件Ⅲ,b10d000000000000-b10d030000000000-b10d030100000000,否,否,否,63.18471558,汽车,汽车零部件Ⅱ
000701.SZ,厦门信达,CNE0000005Y1,电子-元件Ⅱ-被动元件,6108000000000000-6108030000000000-1000004607000000,电子--光学光电--LED,b10p000000000000-1000034831000000-1000034833000000,否,否,否,24.78781292,电子,元件Ⅱ
000702.SZ,正虹科技,CNE000000P95,农林牧渔-饲料Ⅱ-饲料Ⅲ,6101000000000000-6101040000000000-6101040100000000,农林牧渔--畜牧业--饲料加工,b10k000000000000-b10k020000000000-b10k020100000000,否,否,否,14.26494982,农林牧渔,饲料Ⅱ
000703.SZ,恒逸石化,CNE0000001J1,化工-化学纤维-涤纶,6103000000000000-6103020000000000-6103020100000000,石油石化--石油化工--其他石化,b101000000000000-b101020000000000-b101020500000000,否,是,否,482.2955483,化工,化学纤维
000705.SZ,浙江震元,CNE0000007L4,医药生物-医药商业Ⅱ-医药商业Ⅲ,6115000000000000-6115040000000000-6115040100000000,医药--其他医药医疗--医药流通,b10i000000000000-b10i040000000000-b10i040100000000,否,否,否,26.06161631,医药生物,医药商业Ⅱ
000707.SZ,ST双环,CNE0000007M2,化工-化学原料-纯碱,6103000000000000-6103030000000000-6103030100000000,基础化工--化学原料--纯碱,b106000000000000-b106030000000000-b106030100000000,否,否,否,11.69647328,化工,化学原料
000708.SZ,中信特钢,CNE0000008J6,钢铁-钢铁Ⅱ-特钢,6104000000000000-6104010000000000-6104010200000000,钢铁--特材--特钢,b105000000000000-1000034697000000-1000034698000000,否,是,否,1072.51798,钢铁,钢铁Ⅱ
000709.SZ,河钢股份,CNE000000H20,钢铁-钢铁Ⅱ-普钢,6104000000000000-6104010000000000-6104010100000000,钢铁--普钢--板材,b105000000000000-b105010000000000-b105010200000000,否,是,否,239.9805375,钢铁,钢铁Ⅱ
000710.SZ,贝瑞基因,CNE000000PN7,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,6115000000000000-6115030000000000-6115030100000000,医药--生物医药Ⅱ--生物医药Ⅲ,b10i000000000000-b10i030000000000-b10i030100000000,否,否,否,144.2536659,医药生物,医疗器械Ⅱ
000711.SZ,京蓝科技,CNE0000006Q5,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,6116000000000000-6116020000000000-6116020100000000,电力及公用事业--环保及公用事业--环保及水务,b104000000000000-b104020000000000-1000034695000000,否,否,否,31.32423517,公用事业,环保工程及服务Ⅱ
000712.SZ,锦龙股份,CNE000000PJ5,非银金融-证券Ⅱ-证券Ⅲ,1000012613000000-6119030000000000-6119030100000000,非银行金融--证券Ⅱ--证券Ⅲ,b10m000000000000-b10m010000000000-b10m010100000000,否,否,是,125.44,非银金融,证券Ⅱ
000713.SZ,丰乐种业,CNE000000PQ0,农林牧渔-种植业-种子生产,6101000000000000-6101060000000000-6101060100000000,农林牧渔--种植业--种业,b10k000000000000-b10k010000000000-b10k010100000000,否,否,否,44.47222788,农林牧渔,种植业
000715.SZ,中兴商业,CNE000000PS6,商业贸易-一般零售-百货,6120000000000000-1000012591000000-1000012592000000,商贸零售--一般零售--百货,b10e000000000000-b10e010000000000-b10e010100000000,否,否,否,23.07240117,商业贸易,一般零售
000716.SZ,黑芝麻,CNE000000909,食品饮料-食品加工-食品综合,6112000000000000-1000004584000000-1000004617000000,食品饮料--食品--休闲食品,b10j000000000000-b10j030000000000-1000034799000000,否,否,否,24.84958497,食品饮料,食品加工
000717.SZ,韶钢松山,CNE000000PW8,钢铁-钢铁Ⅱ-普钢,6104000000000000-6104010000000000-6104010100000000,钢铁--普钢--长材,b105000000000000-b105010000000000-b105010100000000,否,否,是,114.4435046,钢铁,钢铁Ⅱ
000718.SZ,苏宁环球,CNE0000007N0,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,是,99.23260976,房地产,房地产开发Ⅱ
000719.SZ,中原传媒,CNE0000000X4,传媒-文化传媒-平面媒体,6122010000000000-1000012604000000-6122010100000000,传媒--媒体--出版,b10s000000000000-b10s010000000000-b10s010100000000,否,否,否,74.1822718,传媒,文化传媒
000720.SZ,新能泰山,CNE0000007P5,公用事业-电力-火电,6116000000000000-6116010000000000-6116010100000000,电力及公用事业--发电及电网--火电,b104000000000000-b104010000000000-b104010100000000,否,否,否,53.90741021,公用事业,电力
000721.SZ,西安饮食,CNE000000D81,休闲服务-餐饮Ⅱ-餐饮Ⅲ,6121000000000000-6121010000000000-6121010100000000,消费者服务--酒店及餐饮--餐饮,b10f000000000000-b10f020000000000-b10f020200000000,否,否,否,21.06015982,休闲服务,餐饮Ⅱ
000722.SZ,湖南发展,CNE0000009J4,公用事业-电力-水电,6116000000000000-6116010000000000-6116010200000000,电力及公用事业--发电及电网--水电,b104000000000000-b104010000000000-b104010200000000,否,否,否,30.86652575,公用事业,电力
000723.SZ,美锦能源,CNE0000005J2,采掘-煤炭开采Ⅱ-焦炭加工,6102000000000000-6102010000000000-6102010200000000,煤炭--煤炭化工--焦炭,b102000000000000-b102020000000000-b102020100000000,否,是,否,293.2148904,采掘,煤炭开采Ⅱ
000725.SZ,京东方A,CNE0000016L5,电子-光学光电子-显示器件Ⅲ,6108000000000000-6108040000000000-6108040100000000,电子--光学光电--面板,b10p000000000000-1000034831000000-1000034834000000,否,是,否,1812.996576,电子,光学光电子
000726.SZ,鲁泰A,CNE000001667,纺织服装-纺织制造-棉纺,6113000000000000-6113010000000000-6113010200000000,纺织服装--纺织制造--棉纺制品,b10h000000000000-1000009979000000-1000009981000000,否,否,否,59.03876202,纺织服装,纺织制造
000727.SZ,*ST东科,CNE0000002J9,电子-光学光电子-显示器件Ⅲ,6108000000000000-6108040000000000-6108040100000000,电子--消费电子--消费电子组件,b10p000000000000-1000034836000000-1000034837000000,否,否,否,111.8803044,电子,光学光电子
000728.SZ,国元证券,CNE000000QZ9,非银金融-证券Ⅱ-证券Ⅲ,1000012613000000-6119030000000000-6119030100000000,非银行金融--证券Ⅱ--证券Ⅲ,b10m000000000000-b10m010000000000-b10m010100000000,否,是,否,381.8305655,非银金融,证券Ⅱ
000729.SZ,燕京啤酒,CNE000000S84,食品饮料-饮料制造-啤酒,6112000000000000-6112030000000000-6112030200000000,食品饮料--酒类--啤酒,b10j000000000000-b10j010000000000-1000034796000000,否,否,是,240.4214058,食品饮料,饮料制造
000731.SZ,四川美丰,CNE000000FV1,化工-化学制品-氮肥,6103000000000000-6103040000000000-6103040100000000,基础化工--农用化工--氮肥,b106000000000000-b106010000000000-b106010100000000,否,否,否,30.63888943,化工,化学制品
000732.SZ,泰禾集团,CNE0000005W5,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,是,92.83602371,房地产,房地产开发Ⅱ
000733.SZ,振华科技,CNE000000RY0,电子-元件Ⅱ-被动元件,6108000000000000-6108030000000000-1000004607000000,国防军工--其他军工Ⅱ--其他军工Ⅲ,b10c000000000000-b10c030000000000-b10c030100000000,否,否,否,224.4037689,电子,元件Ⅱ
000735.SZ,罗牛山,CNE000000CR6,农林牧渔-畜禽养殖Ⅱ-畜禽养殖Ⅲ,6101000000000000-1000004580000000-1000004587000000,农林牧渔--畜牧业--畜牧养殖,b10k000000000000-b10k020000000000-b10k020300000000,否,否,否,114.8059037,农林牧渔,畜禽养殖Ⅱ
000736.SZ,中交地产,CNE000000727,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,否,48.81944497,房地产,房地产开发Ⅱ
000737.SZ,ST南风,CNE000000PR8,化工-化学制品-其他化学制品,6103000000000000-6103040000000000-6103040900000000,基础化工--其他化学制品Ⅱ--日用化学品,b106000000000000-b106040000000000-b106040100000000,否,否,否,21.621144,化工,化学制品
000738.SZ,航发控制,CNE000000RM5,国防军工-航空装备Ⅱ-航空装备Ⅲ,1000012579000000-1000012583000000-1000012584000000,国防军工--航空航天--航天军工,b10c000000000000-b10c010000000000-b10c010200000000,否,否,是,229.701291,国防军工,航空装备Ⅱ
000739.SZ,普洛药业,CNE000000Q45,医药生物-化学制药-化学原料药,6115000000000000-6115010000000000-6115010100000000,医药--化学制药--化学原料药,b10i000000000000-b10i010000000000-b10i010100000000,否,否,是,243.7186582,医药生物,化学制药
000750.SZ,国海证券,CNE0000008K4,非银金融-证券Ⅱ-证券Ⅲ,1000012613000000-6119030000000000-6119030100000000,非银行金融--证券Ⅱ--证券Ⅲ,b10m000000000000-b10m010000000000-b10m010100000000,否,否,是,295.0932829,非银金融,证券Ⅱ
000751.SZ,锌业股份,CNE0000004X6,有色金属-工业金属-铅锌,6105000000000000-1000012617000000-6105020400000000,有色金属--工业金属--铅锌,b103000000000000-b103020000000000-b103020200000000,否,否,否,50.0503594,有色金属,工业金属
000752.SZ,*ST西发,CNE000000RJ1,食品饮料-饮料制造-啤酒,6112000000000000-6112030000000000-6112030200000000,食品饮料--酒类--啤酒,b10j000000000000-b10j010000000000-1000034796000000,否,否,否,8.88866115,食品饮料,饮料制造
000753.SZ,漳州发展,CNE000000RR4,汽车-汽车服务Ⅱ-汽车服务Ⅲ,1000012588000000-6109020100000000-1000012589000000,综合--综合Ⅱ--综合Ⅲ,b10t000000000000-b10t010000000000-b10t010100000000,否,否,否,29.44698781,汽车,汽车服务Ⅱ
000755.SZ,山西路桥,CNE000000S43,交通运输-高速公路Ⅱ-高速公路Ⅲ,6117000000000000-6117050000000000-6117050100000000,交通运输--公路铁路--公路,b10o000000000000-b10o010000000000-b10o010100000000,否,否,否,17.31586451,交通运输,高速公路Ⅱ
000756.SZ,新华制药,CNE000000BG1,医药生物-化学制药-化学原料药,6115000000000000-6115010000000000-6115010100000000,医药--化学制药--化学原料药,b10i000000000000-b10i010000000000-b10i010100000000,否,否,否,62.80780415,医药生物,化学制药
000757.SZ,浩物股份,CNE000000RV6,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,1000012588000000-6109030000000000-6109030100000000,汽车--汽车销售及服务Ⅱ--汽车销售及服务Ⅲ,b10d000000000000-b10d040000000000-b10d040100000000,否,否,否,30.1780388,汽车,汽车零部件Ⅱ
000758.SZ,中色股份,CNE000000PK3,有色金属-工业金属-铅锌,6105000000000000-1000012617000000-6105020400000000,有色金属--工业金属--铅锌,b103000000000000-b103020000000000-b103020200000000,否,否,是,102.6046159,有色金属,工业金属
000759.SZ,中百集团,CNE000000180,商业贸易-一般零售-超市,6120000000000000-1000012591000000-1000012593000000,商贸零售--一般零售--超市及便利店,b10e000000000000-b10e010000000000-b10e010200000000,否,否,否,43.1767631,商业贸易,一般零售
000760.SZ,*ST斯太,CNE000000099,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,1000012588000000-6109030000000000-6109030100000000,机械--通用设备--其他通用机械,b10a000000000000-b10a030000000000-b10a030500000000,否,否,否,11.34611603,汽车,汽车零部件Ⅱ
000761.SZ,本钢板材,CNE000000TX8,钢铁-钢铁Ⅱ-普钢,6104000000000000-6104010000000000-6104010100000000,钢铁--普钢--板材,b105000000000000-b105010000000000-b105010200000000,否,否,否,129.8249463,钢铁,钢铁Ⅱ
000762.SZ,西藏矿业,CNE000000S27,采掘-其他采掘Ⅱ-其他采掘Ⅲ,6102000000000000-6102020000000000-6102020100000000,有色金属--稀有金属--其他稀有金属,b103000000000000-b103030000000000-1000034694000000,否,否,否,66.97735426,采掘,其他采掘Ⅱ
000766.SZ,通化金马,CNE000000735,医药生物-化学制药-化学制剂,6115000000000000-6115010000000000-6115010200000000,医药--中药生产--中成药,b10i000000000000-b10i020000000000-b10i020200000000,否,否,否,37.30669569,医药生物,化学制药
000767.SZ,漳泽电力,CNE000000776,公用事业-电力-火电,6116000000000000-6116010000000000-6116010100000000,电力及公用事业--发电及电网--火电,b104000000000000-b104010000000000-b104010100000000,否,否,否,82.46205147,公用事业,电力
000768.SZ,中航飞机,CNE000000RF9,国防军工-航空装备Ⅱ-航空装备Ⅲ,1000012579000000-1000012583000000-1000012584000000,国防军工--航空航天--航空军工,b10c000000000000-b10c010000000000-b10c010100000000,否,是,否,879.04481,国防军工,航空装备Ⅱ
000776.SZ,广发证券,CNE0000008L2,非银金融-证券Ⅱ-证券Ⅲ,1000012613000000-6119030000000000-6119030100000000,非银行金融--证券Ⅱ--证券Ⅲ,b10m000000000000-b10m010000000000-b10m010100000000,否,是,否,1269.673205,非银金融,证券Ⅱ
000777.SZ,中核科技,CNE000000RW4,机械设备-通用机械-机械基础件,6107000000000000-6107020000000000-6107020200000000,电力设备及新能源--电源设备--核电,b10b000000000000-b10b030000000000-b10b030200000000,否,否,否,48.19559144,机械设备,通用机械
000778.SZ,新兴铸管,CNE000000QG9,钢铁-钢铁Ⅱ-普钢,6104000000000000-6104010000000000-6104010100000000,钢铁--普钢--长材,b105000000000000-b105010000000000-b105010100000000,否,否,是,155.2452389,钢铁,钢铁Ⅱ
000779.SZ,甘咨询,CNE000000QL9,建筑装饰-基础建设-水利工程,6106020000000000-1000004602000000-1000012556000000,建筑--建筑设计及服务Ⅱ--建筑设计及服务Ⅲ,b107000000000000-1000034721000000-1000034722000000,否,否,否,38.86977894,建筑装饰,基础建设
000780.SZ,*ST平能,CNE000000859,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,6102000000000000-6102010000000000-6102010100000000,煤炭--煤炭开采洗选--动力煤,b102000000000000-b102010000000000-b102010100000000,否,否,否,34.99356818,采掘,煤炭开采Ⅱ
000782.SZ,美达股份,CNE0000002K7,化工-化学纤维-其他纤维,6103000000000000-6103020000000000-6103020400000000,基础化工--化学纤维--绵纶,b106000000000000-b106020000000000-b106020500000000,否,否,否,18.32644492,化工,化学纤维
000783.SZ,长江证券,CNE000000SH3,非银金融-证券Ⅱ-证券Ⅲ,1000012613000000-6119030000000000-6119030100000000,非银行金融--证券Ⅱ--证券Ⅲ,b10m000000000000-b10m010000000000-b10m010100000000,否,是,否,470.5679496,非银金融,证券Ⅱ
000785.SZ,居然之家,CNE0000001N3,商业贸易-一般零售-多业态零售,6120000000000000-1000012591000000-1000012594000000,商贸零售--专业市场经营Ⅱ--专业市场经营Ⅲ,b10e000000000000-1000034772000000-1000034773000000,否,否,是,505.0637455,商业贸易,一般零售
000786.SZ,北新建材,CNE000000QS4,建筑材料-其他建材Ⅱ-其他建材Ⅲ,6106010000000000-6106010400000000-1000012548000000,建材--装饰材料--其他装饰材料,b108000000000000-1000034727000000-1000034729000000,否,是,否,682.0543158,建筑材料,其他建材Ⅱ
000788.SZ,北大医药,CNE0000008M0,医药生物-化学制药-化学制剂,6115000000000000-6115010000000000-6115010200000000,医药--化学制药--化学原料药,b10i000000000000-b10i010000000000-b10i010100000000,否,否,否,40.22915119,医药生物,化学制药
000789.SZ,万年青,CNE000000SZ5,建筑材料-水泥制造Ⅱ-水泥制造Ⅲ,6106010000000000-6106010200000000-1000012546000000,建材--结构材料--水泥,b108000000000000-1000034723000000-1000034724000000,否,否,否,120.8021122,建筑材料,水泥制造Ⅱ
000790.SZ,华神科技,CNE0000001H5,医药生物-中药Ⅱ-中药Ⅲ,6115000000000000-6115050000000000-6115050100000000,医药--中药生产--中成药,b10i000000000000-b10i020000000000-b10i020200000000,否,否,否,31.24948059,医药生物,中药Ⅱ
000791.SZ,甘肃电投,CNE000000T42,公用事业-电力-水电,6116000000000000-6116010000000000-6116010200000000,电力及公用事业--发电及电网--水电,b104000000000000-b104010000000000-b104010200000000,否,否,否,55.60668621,公用事业,电力
000792.SZ,*ST盐湖,CNE000000SW2,化工-化学制品-钾肥,6103000000000000-6103040000000000-6103040600000000,基础化工--农用化工--钾肥,b106000000000000-b106010000000000-b106010200000000,否,否,否,480.2662978,化工,化学制品
000793.SZ,华闻集团,CNE0000002L5,传媒-文化传媒-平面媒体,6122010000000000-1000012604000000-6122010100000000,传媒--媒体--出版,b10s000000000000-b10s010000000000-b10s010100000000,否,否,否,57.52066916,传媒,文化传媒
